,Fecha,Número de Vendedor,Nom_Completo_Vendedor,Número de cliente,Tipo,Departamento - Clave,Departamento,Familia - Clave,Familia,Ventas Netas (Q),Costo,Ventas_USD,Costo_USD,Ganancias_USD,AA,MM,DD,Trimestre
4333,2016-03-01,1,Juan Garza,59,Real,23,Herramientas,720,HERRAMIENTA MANUAL PARA CORTAR,186483.26,96141.05,24864.434666666668,12818.806666666667,12045.628,2016,3,1,2016Q1
4334,2016-03-01,1,Juan Garza,74,Real,23,Herramientas,721,HERRAMIENTA MANUAL DE USO GENERAL,983570.44,516959.44,131142.72533333334,68927.92533333333,62214.8,2016,3,1,2016Q1
4335,2016-03-01,1,Juan Garza,1,Real,23,Herramientas,722,HERRAMIENTA MANUAL PARA MEDIR Y MARCAR,105024.68,54717.78,14003.290666666666,7295.704,6707.586666666666,2016,3,1,2016Q1
4336,2016-03-01,3,Sofia Gonzalez,26,Real,23,Herramientas,723,HERRAMIENTA MANUAL PARA UNIR / PEGAR,97426.04,50654.66,12990.138666666666,6753.954666666667,6236.183999999998,2016,3,1,2016Q1
4337,2016-03-01,1,Juan Garza,74,Real,23,Herramientas,724,CAJAS DE HERRAMIENTAS Y ORGANIZADORES,189526.34,99617.65,25270.178666666667,13282.353333333333,11987.825333333334,2016,3,1,2016Q1
4338,2016-03-01,8,Ernesto Pineda,86,Real,23,Herramientas,961,GENERADORES DE ENERGÍA,63522.84,44580.46,8469.712,5944.061333333333,2525.6506666666664,2016,3,1,2016Q1
4339,2016-03-01,1,Juan Garza,74,Real,24,Plomería,962,GRIFERÍA,731501.21,432854.04,97533.49466666667,57713.871999999996,39819.62266666667,2016,3,1,2016Q1
4340,2016-03-01,3,Sofia Gonzalez,27,Real,24,Plomería,963,EMPAQUES,11811.43,4923.92,1574.8573333333334,656.5226666666666,918.3346666666667,2016,3,1,2016Q1
4341,2016-03-01,6,Paulina Casanova,52,Real,24,Plomería,964,"TUBERÍA, CONEXIONES Y DRENAJE",662548.79,330311.75,88339.83866666668,44041.566666666666,44298.27200000001,2016,3,1,2016Q1
4342,2016-03-01,3,Sofia Gonzalez,25,Real,24,Plomería,971,CALENTADORES DE AGUA,1190755.27,759981.72,158767.36933333334,101330.896,57436.47333333334,2016,3,1,2016Q1
4343,2016-03-01,8,Ernesto Pineda,78,Real,24,Plomería,972,HERRAMIENTAS DE PLOMERÍA,53395.49,25079.28,7119.398666666666,3343.904,3775.494666666666,2016,3,1,2016Q1
4344,2016-03-01,4,Pedro Arroyo,39,Real,24,Plomería,973,LLAVES,270949.98,141564.62,36126.664,18875.282666666666,17251.38133333333,2016,3,1,2016Q1
4345,2016-03-01,1,Juan Garza,47,Real,24,Plomería,974,DESAGÜE Y ACCESORIOS,236923.86,121429.21,31589.847999999998,16190.561333333335,15399.286666666663,2016,3,1,2016Q1
4346,2016-03-01,3,Sofia Gonzalez,27,Real,24,Plomería,980,BOMBAS DE AGUA,248156.14,149894.62,33087.48533333334,19985.949333333334,13101.536000000004,2016,3,1,2016Q1
4347,2016-03-01,4,Pedro Arroyo,40,Real,24,Plomería,984,FILTROS,72959.6,33404.27,9727.946666666667,4453.902666666666,5274.044000000001,2016,3,1,2016Q1
4348,2016-03-01,1,Juan Garza,68,Real,24,Plomería,985,LAVATRASTOS,97031.91,60225.25,12937.588,8030.033333333334,4907.554666666666,2016,3,1,2016Q1
4349,2016-03-01,1,Juan Garza,74,Real,24,Plomería,986,SECADORES Y EXTRACTORES DE BAÑO,19282.65,9465.58,2571.02,1262.0773333333334,1308.9426666666666,2016,3,1,2016Q1
4350,2016-03-01,1,Juan Garza,74,Real,24,Plomería,987,MUEBLES Y ESPEJOS,71227.69,46226.97,9497.025333333333,6163.5960000000005,3333.4293333333326,2016,3,1,2016Q1
4351,2016-03-01,6,Paulina Casanova,54,Real,25,Automotriz,682,DECORACIÓN DE AUTOS,8019.54,3664.83,1069.272,488.644,580.6279999999999,2016,3,1,2016Q1
4352,2016-03-01,8,Ernesto Pineda,78,Real,25,Automotriz,683,REPUESTOS DE AUTOS,479150.46,323397.32,63886.728,43119.64266666667,20767.085333333336,2016,3,1,2016Q1
4353,2016-03-01,8,Ernesto Pineda,75,Real,25,Automotriz,965,SEGURIDAD AUTOMOTRIZ,97759.37,52306.11,13034.582666666665,6974.148,6060.434666666665,2016,3,1,2016Q1
4354,2016-03-01,4,Pedro Arroyo,34,Real,25,Automotriz,993,ACCESORIOS DE AUTOS,384242.06,161435.36,51232.274666666664,21524.714666666663,29707.56,2016,3,1,2016Q1
4355,2016-03-01,3,Sofia Gonzalez,25,Real,25,Automotriz,994,COBERTORES,120990.8,58535.19,16132.106666666667,7804.692,8327.414666666667,2016,3,1,2016Q1
4356,2016-03-01,1,Juan Garza,14,Real,25,Automotriz,995,HERRAMIENTAS PARA VEHÍCULOS,514965.23,275134.09,68662.03066666666,36684.545333333335,31977.485333333323,2016,3,1,2016Q1
4357,2016-03-01,1,Juan Garza,59,Real,25,Automotriz,996,ILUMINACIÓN,64817.12,27853.4,8642.282666666668,3713.786666666667,4928.496000000001,2016,3,1,2016Q1
4358,2016-03-01,1,Juan Garza,47,Real,25,Automotriz,997,PORTAEQUIPAJE Y CARGA,106722.44,47900.52,14229.658666666666,6386.736,7842.922666666666,2016,3,1,2016Q1
4359,2016-03-01,8,Ernesto Pineda,73,Real,25,Automotriz,998,LIMPIEZA Y MANTENIMIENTO,2390021.19,1618816.24,318669.49199999997,215842.16533333334,102827.32666666663,2016,3,1,2016Q1
4360,2016-03-01,1,Juan Garza,74,Real,25,Automotriz,999,"PEGAMENTOS, SELLADORES Y SILICONES",61963.44,29079.68,8261.792,3877.2906666666668,4384.501333333333,2016,3,1,2016Q1
4361,2016-03-01,1,Juan Garza,5,Real,26,Ferretería,545,ACEITES Y LUBRICANTES USO GENERAL,82023.36,38361.82,10936.448,5114.909333333333,5821.538666666667,2016,3,1,2016Q1
4362,2016-03-01,2,Michelle Perez,17,Real,26,Ferretería,705,CANDADOS,304832.46,141573.78,40644.328,18876.504,21767.824,2016,3,1,2016Q1
4363,2016-03-01,1,Juan Garza,60,Real,26,Ferretería,706,FIJACIÓN,269389.35,123384.21,35918.579999999994,16451.228,19467.351999999995,2016,3,1,2016Q1
4364,2016-03-01,1,Juan Garza,14,Real,26,Ferretería,707,ACCESORIOS DE FIJACIÓN,10822.99,4010.54,1443.0653333333332,534.7386666666666,908.3266666666666,2016,3,1,2016Q1
4365,2016-03-01,7,Carlos Vela,62,Real,26,Ferretería,708,ACCESORIOS PARA MUEBLES,241442.74,102876.21,32192.36533333333,13716.828000000001,18475.53733333333,2016,3,1,2016Q1
4366,2016-03-01,1,Juan Garza,14,Real,26,Ferretería,710,SEÑALIZACIÓN,61505.04,29478.31,8200.672,3930.4413333333337,4270.230666666666,2016,3,1,2016Q1
4367,2016-03-01,6,Paulina Casanova,54,Real,26,Ferretería,711,ACCESORIOS DE SEGURIDAD,99890.98,43624.25,13318.797333333332,5816.566666666667,7502.2306666666655,2016,3,1,2016Q1
4368,2016-03-01,1,Juan Garza,68,Real,26,Ferretería,712,RODOS,36732.16,16624.58,4897.6213333333335,2216.610666666667,2681.0106666666666,2016,3,1,2016Q1
4369,2016-03-01,7,Carlos Vela,63,Real,26,Ferretería,713,ORGANIZADORES,165372.91,79407.85,22049.721333333335,10587.713333333335,11462.008,2016,3,1,2016Q1
4370,2016-03-01,3,Sofia Gonzalez,21,Real,26,Ferretería,714,ZÓCALOS Y PROTECTORES,43046.32,22279.39,5739.509333333333,2970.5853333333334,2768.924,2016,3,1,2016Q1
4371,2016-03-01,1,Juan Garza,68,Real,26,Ferretería,715,ACCESORIOS DE MEDICIÓN,2981.54,1979.47,397.53866666666664,263.9293333333333,133.60933333333332,2016,3,1,2016Q1
4372,2016-03-01,6,Paulina Casanova,54,Real,26,Ferretería,967,"LAZOS, CADENAS, CABLES Y ALAMBRES",151755.89,61934.35,20234.11866666667,8257.913333333334,11976.205333333335,2016,3,1,2016Q1
4373,2016-03-01,3,Sofia Gonzalez,30,Real,26,Ferretería,968,CERRADURAS,453324.27,270978.82,60443.236000000004,36130.509333333335,24312.72666666667,2016,3,1,2016Q1
4374,2016-03-01,1,Juan Garza,68,Real,26,Ferretería,983,"ACCESORIOS PARA LAZOS, CADENAS, CABLES",38961.41,16614.54,5194.854666666667,2215.272,2979.582666666667,2016,3,1,2016Q1
4375,2016-03-01,1,Juan Garza,59,Real,27,Jardinería,688,DECORACIÓN DE JARDÍN,25432.01,13020.81,3390.9346666666665,1736.108,1654.8266666666666,2016,3,1,2016Q1
4376,2016-03-01,1,Juan Garza,2,Real,27,Jardinería,689,"INSECTICIDAS, FUNGICIDAS Y TRAMPAS",67290.97,47623.83,8972.129333333334,6349.844,2622.285333333334,2016,3,1,2016Q1
4377,2016-03-01,1,Juan Garza,74,Real,27,Jardinería,700,FERTILIZANTES Y CUBRESUELOS,147207.61,90938.07,19627.68133333333,12125.076000000001,7502.605333333329,2016,3,1,2016Q1
4378,2016-03-01,8,Ernesto Pineda,72,Real,27,Jardinería,701,RIEGO DE JARDÍN,1029617.24,479311.99,137282.29866666667,63908.26533333333,73374.03333333334,2016,3,1,2016Q1
4379,2016-03-01,1,Juan Garza,47,Real,27,Jardinería,702,HERRAMIENTAS DE JARDÍN,259177.96,118963.53,34557.06133333333,15861.804,18695.25733333333,2016,3,1,2016Q1
4380,2016-03-01,2,Michelle Perez,19,Real,27,Jardinería,703,ILUMINACIÓN EXTERIOR,105067.63,62782.1,14009.017333333333,8370.946666666667,5638.0706666666665,2016,3,1,2016Q1
4381,2016-03-01,1,Juan Garza,68,Real,27,Jardinería,704,MAQUINARIA DE JARDÍN,411842.19,262666.18,54912.292,35022.15733333333,19890.134666666672,2016,3,1,2016Q1
4382,2016-03-01,4,Pedro Arroyo,34,Real,27,Jardinería,800,ACCESORIOS PARA JARDÍN,428846.26,238109.83,57179.50133333333,31747.977333333332,25431.524,2016,3,1,2016Q1
4383,2016-03-01,4,Pedro Arroyo,33,Real,28,Out Door Living,379,ACCESORIOS DE NATACION,40108.14,20538.93,5347.7519999999995,2738.524,2609.2279999999996,2016,3,1,2016Q1
4384,2016-03-01,4,Pedro Arroyo,39,Real,28,Out Door Living,559,CAMPING ACCESORIOS,610528.54,364235.66,81403.80533333334,48564.75466666666,32839.05066666668,2016,3,1,2016Q1
4385,2016-03-01,5,Gonzalo Aguilar,42,Real,28,Out Door Living,587,CAMPING COCINA,6042.58,2376.54,805.6773333333333,316.872,488.8053333333333,2016,3,1,2016Q1
4386,2016-03-01,7,Carlos Vela,63,Real,28,Out Door Living,588,EXPLORADOR SUPERVIVENCIA,48154.03,19919.17,6420.537333333333,2655.889333333333,3764.6479999999997,2016,3,1,2016Q1
4387,2016-03-01,1,Juan Garza,59,Real,28,Out Door Living,589,EXPLORADOR SALUD Y SEGURIDAD,4084.4,3021.42,544.5866666666667,402.856,141.7306666666667,2016,3,1,2016Q1
4388,2016-03-01,1,Juan Garza,5,Real,28,Out Door Living,590,ACCESORIOS DEL PESCADOR,5240.1,4327.11,698.6800000000001,576.948,121.73200000000008,2016,3,1,2016Q1
4389,2016-03-01,1,Juan Garza,14,Real,28,Out Door Living,740,CHURRAQUERAS Y ACCESORIOS,480824.8,292548.66,64109.973333333335,39006.488,25103.485333333338,2016,3,1,2016Q1
4390,2016-03-01,8,Ernesto Pineda,76,Real,28,Out Door Living,741,UTENSILIOS PARA BBQ,39914.96,19506.18,5321.9946666666665,2600.824,2721.1706666666664,2016,3,1,2016Q1
4391,2016-03-01,5,Gonzalo Aguilar,48,Real,28,Out Door Living,742,CALENTADORES DE AMBIENTE,21568.18,15377.23,2875.7573333333335,2050.2973333333334,825.46,2016,3,1,2016Q1
4392,2016-03-01,7,Carlos Vela,64,Real,28,Out Door Living,743,PISCINAS,2859948.49,1515101.43,381326.46533333336,202013.524,179312.94133333335,2016,3,1,2016Q1
4393,2016-03-01,4,Pedro Arroyo,35,Real,28,Out Door Living,744,INFLABLES PARA PISCINA,256837.31,137208.3,34244.97466666667,18294.44,15950.53466666667,2016,3,1,2016Q1
4394,2016-03-01,1,Juan Garza,74,Real,28,Out Door Living,745,"JUEGOS, DEPORTES Y ACCESORIOS",145505.19,65272.42,19400.692,8702.989333333333,10697.702666666666,2016,3,1,2016Q1
4395,2016-03-01,7,Carlos Vela,67,Real,28,Out Door Living,898,EQUIPO DE EJERCICIO,35114.83,15554.07,4681.977333333333,2073.8759999999997,2608.1013333333335,2016,3,1,2016Q1
4396,2016-03-01,1,Juan Garza,68,Real,28,Out Door Living,969,CAMPING MOBILIARIO,619057.67,379379.22,82541.02266666667,50583.89599999999,31957.126666666678,2016,3,1,2016Q1
4397,2016-03-01,1,Juan Garza,59,Real,30,Limpieza,300,HIGIENE DE MANOS,159842.76,102497.06,21312.368000000002,13666.274666666666,7646.093333333336,2016,3,1,2016Q1
4398,2016-03-01,1,Juan Garza,14,Real,30,Limpieza,731,BASURA Y RECICLAJE,26499.66,17542.78,3533.288,2339.037333333333,1194.2506666666668,2016,3,1,2016Q1
4399,2016-03-01,1,Juan Garza,47,Real,30,Limpieza,733,LIMPIEZA Y CUIDADO DEL HOGAR,707471.57,448038.85,94329.54266666666,59738.51333333333,34591.02933333333,2016,3,1,2016Q1
4400,2016-03-01,1,Juan Garza,47,Real,30,Limpieza,734,"JABONES, SUAVIZANTES Y QUITAMANCHAS",706555.46,533360.27,94207.39466666666,71114.70266666666,23092.691999999995,2016,3,1,2016Q1
4401,2016-03-01,1,Juan Garza,74,Real,30,Limpieza,738,CONTROL DE PLAGAS,161800.24,97307.37,21573.36533333333,12974.315999999999,8599.049333333332,2016,3,1,2016Q1
4402,2016-03-01,1,Juan Garza,74,Real,58,Electronica,966,BASES SOPORTES Y ACCESORIOS,180056.71,90643.65,24007.56133333333,12085.82,11921.741333333332,2016,3,1,2016Q1
4403,2016-03-01,1,Juan Garza,6,Real,58,Electronica,981,TELÉFONOS Y WALKIE TALKIE,301422.97,195795.9,40189.72933333333,26106.12,14083.60933333333,2016,3,1,2016Q1
4404,2016-03-01,1,Juan Garza,9,Real,58,Electronica,982,ACCESORIOS DE COMPUTACIÓN,97881.89,71737.1,13050.918666666666,9564.946666666667,3485.9719999999998,2016,3,1,2016Q1
4405,2016-03-01,1,Juan Garza,68,Real,58,Electronica,988,AUDIO Y SONIDO PARA EL HOGAR,351934.63,263879.63,46924.617333333335,35183.950666666664,11740.666666666672,2016,3,1,2016Q1
4406,2016-03-01,7,Carlos Vela,63,Real,58,Electronica,990,"AUDIO, SONIDO PERSONAL Y ACCESORIOS",63621.42,47778.94,8482.856,6370.525333333334,2112.330666666666,2016,3,1,2016Q1
4407,2016-03-01,1,Juan Garza,47,Real,2247,Seguridad,748,BAÑO,41862.87,21991.55,5581.716,2932.2066666666665,2649.509333333334,2016,3,1,2016Q1
4408,2016-03-01,1,Juan Garza,30,Real,2247,Seguridad,749,HERRAMIENTAS Y ACCESORIOS,310170.02,154091.28,41356.00266666667,20545.504,20810.498666666666,2016,3,1,2016Q1
4409,2016-03-01,1,Juan Garza,74,Real,2247,Seguridad,976,LÁMPARAS Y ACCESORIOS,177010.42,99399.43,23601.389333333336,13253.257333333333,10348.132000000003,2016,3,1,2016Q1
4410,2016-03-01,1,Juan Garza,59,Real,2247,Seguridad,977,INTERCOMUNICADORES Y TIMBRES,167621.2,103654.35,22349.493333333336,13820.58,8528.913333333336,2016,3,1,2016Q1
4411,2016-03-01,1,Juan Garza,74,Real,2247,Seguridad,979,ALARMAS Y SISTEMAS DE VIDEO,29123.73,16031.33,3883.1639999999998,2137.5106666666666,1745.6533333333332,2016,3,1,2016Q1
4412,2016-03-01,7,Carlos Vela,64,Real,2248,Mascotas,208,PERROS ADIESTRAMIENTO Y EDUCACION,62988.74,33100.36,8398.498666666666,4413.381333333334,3985.1173333333327,2016,3,1,2016Q1
4413,2016-03-01,1,Juan Garza,14,Real,2248,Mascotas,377,PERROS ENTRETENIMIENTO,34157.11,16717.15,4554.281333333333,2228.9533333333334,2325.328,2016,3,1,2016Q1
4414,2016-03-01,4,Pedro Arroyo,32,Real,2248,Mascotas,691,"PERROS TRANSPORTE, CAMAS Y CASAS",90816.96,46945.48,12108.928000000002,6259.397333333333,5849.530666666668,2016,3,1,2016Q1
4415,2016-03-01,1,Juan Garza,14,Real,2248,Mascotas,763,PERROS ALIMENTACION,312446.41,240273.35,41659.52133333333,32036.446666666667,9623.074666666664,2016,3,1,2016Q1
4416,2016-03-01,6,Paulina Casanova,55,Real,2248,Mascotas,765,AVES,33032.8,17364.13,4404.373333333334,2315.2173333333335,2089.1560000000004,2016,3,1,2016Q1
4417,2016-03-01,1,Juan Garza,74,Real,2248,Mascotas,768,GATOS,39087.96,20065.78,5211.728,2675.4373333333333,2536.2906666666668,2016,3,1,2016Q1
4418,2016-03-01,1,Juan Garza,47,Real,2248,Mascotas,897,PERRO LIMPIEZA Y REMOCION DE OLORES,14960.83,9335.24,1994.7773333333332,1244.6986666666667,750.0786666666665,2016,3,1,2016Q1
4419,2016-03-01,1,Juan Garza,1,Real,2,Blancos,776,EDREDONES Y DUVETS,615417.12,347779.58,82055.616,46370.61066666667,35685.00533333333,2016,3,1,2016Q1
4420,2016-03-01,1,Juan Garza,14,Real,2,Blancos,777,ROPA DE CAMA,1994850.74,994062.25,265980.09866666666,132541.63333333333,133438.46533333333,2016,3,1,2016Q1
4421,2016-03-01,1,Juan Garza,9,Real,2,Blancos,778,ALMOHADAS Y COLCHONES,1135103.64,639598.44,151347.15199999997,85279.79199999999,66067.35999999999,2016,3,1,2016Q1
4422,2016-03-01,7,Carlos Vela,61,Real,3,Electrodomésticos,600,ESTUFAS ELÉCTRICAS,231376.51,176059.43,30850.201333333334,23474.590666666667,7375.610666666667,2016,3,1,2016Q1
4423,2016-03-01,1,Juan Garza,54,Real,3,Electrodomésticos,602,PLANCHAS PARA ROPA,394730.85,259375.26,52630.78,34583.368,18047.411999999997,2016,3,1,2016Q1
4424,2016-03-01,1,Juan Garza,68,Real,3,Electrodomésticos,604,ASPIRADORAS Y CUIDADO DE PISO,479362.12,287792.18,63914.94933333333,38372.29066666667,25542.658666666663,2016,3,1,2016Q1
4425,2016-03-01,8,Ernesto Pineda,81,Real,3,Electrodomésticos,605,AMBIENTE Y TEMPERATURA,1066078.65,650866.3,142143.81999999998,86782.17333333334,55361.64666666664,2016,3,1,2016Q1
4426,2016-03-01,6,Paulina Casanova,56,Real,3,Electrodomésticos,607,ESPECIALIDADES/OTROS ELECTRODOMESTICOS,290115.1,151983.28,38682.01333333333,20264.43733333333,18417.575999999997,2016,3,1,2016Q1
4427,2016-03-01,4,Pedro Arroyo,31,Real,3,Electrodomésticos,608,UTENSILIOS ELÉCTRICOS,12177.88,7352.14,1623.7173333333333,980.2853333333334,643.4319999999999,2016,3,1,2016Q1
4428,2016-03-01,4,Pedro Arroyo,35,Real,3,Electrodomésticos,793,CAFÉ Y TÉ,696915.88,427992.62,92922.11733333333,57065.68266666667,35856.43466666666,2016,3,1,2016Q1
4429,2016-03-01,6,Paulina Casanova,52,Real,3,Electrodomésticos,794,LICUADORAS,628669.24,363103.4,83822.56533333333,48413.78666666667,35408.778666666665,2016,3,1,2016Q1
4430,2016-03-01,1,Juan Garza,14,Real,3,Electrodomésticos,795,BATIDORAS,205129.83,120382.47,27350.643999999997,16050.996000000001,11299.647999999996,2016,3,1,2016Q1
4431,2016-03-01,1,Juan Garza,74,Real,3,Electrodomésticos,796,EXPRIMIDORES Y EXTRACTORES,177789.76,106761.11,23705.301333333333,14234.814666666667,9470.486666666666,2016,3,1,2016Q1
4432,2016-03-01,1,Juan Garza,52,Real,3,Electrodomésticos,797,PROCESADORES DE COMIDA,107974.24,68008.87,14396.565333333334,9067.849333333334,5328.716,2016,3,1,2016Q1
4433,2016-03-01,1,Juan Garza,59,Real,3,Electrodomésticos,798,HORNOS Y TOSTADORES,698449.95,476213.48,93126.65999999999,63495.130666666664,29631.529333333325,2016,3,1,2016Q1
4434,2016-03-01,1,Juan Garza,68,Real,3,Electrodomésticos,799,PARRILLAS Y SARTENES,78178.77,45510.42,10423.836000000001,6068.056,4355.780000000002,2016,3,1,2016Q1
4435,2016-03-01,1,Juan Garza,10,Real,4,Mesa,609,VAJILLAS Y COMPLEMENTOS,1198234.21,627856.98,159764.56133333332,83714.264,76050.29733333332,2016,3,1,2016Q1
4436,2016-03-01,1,Juan Garza,47,Real,4,Mesa,610,CUBERTERÍA Y COMPLEMENTOS,288757.69,141183.31,38501.02533333333,18824.441333333332,19676.584,2016,3,1,2016Q1
4437,2016-03-01,1,Juan Garza,8,Real,4,Mesa,612,PARA SERVIR,223718.57,110513.29,29829.142666666667,14735.105333333333,15094.037333333334,2016,3,1,2016Q1
4438,2016-03-01,1,Juan Garza,68,Real,4,Mesa,613,COMPLEMENTOS DE MESA,43347.58,25913.79,5779.677333333334,3455.172,2324.505333333334,2016,3,1,2016Q1
4439,2016-03-01,4,Pedro Arroyo,36,Real,4,Mesa,614,MANTELERÍA,508776.74,206389.6,67836.89866666666,27518.613333333335,40318.285333333326,2016,3,1,2016Q1
4440,2016-03-01,1,Juan Garza,59,Real,4,Mesa,668,ARTÍCULOS DE BAR,29431.8,13463.03,3924.24,1795.0706666666667,2129.1693333333333,2016,3,1,2016Q1
4441,2016-03-01,3,Sofia Gonzalez,27,Real,4,Mesa,789,TEXTIL COCINA,143139.46,84314.34,19085.261333333332,11241.912,7843.349333333332,2016,3,1,2016Q1
4442,2016-03-01,4,Pedro Arroyo,40,Real,5,Cocina,281,Repostería,44.63,19.84,5.950666666666667,2.6453333333333333,3.3053333333333335,2016,3,1,2016Q1
4443,2016-03-01,1,Juan Garza,14,Real,5,Cocina,287,Refractarios,464.22,131.56,61.896,17.541333333333334,44.35466666666667,2016,3,1,2016Q1
4444,2016-03-01,1,Juan Garza,74,Real,5,Cocina,650,UTENSILIOS PARA REPOSTERÍA,142216.45,70980.7,18962.193333333336,9464.093333333332,9498.100000000004,2016,3,1,2016Q1
4445,2016-03-01,8,Ernesto Pineda,77,Real,5,Cocina,651,COMESTIBLES PARA DECORAR,42.84,58.78,5.712000000000001,7.8373333333333335,-2.125333333333333,2016,3,1,2016Q1
4446,2016-03-01,1,Juan Garza,1,Real,5,Cocina,782,ALMACENAMIENTO / DESPENSA,375809.07,166484.55,50107.876000000004,22197.94,27909.936000000005,2016,3,1,2016Q1
4447,2016-03-01,1,Juan Garza,8,Real,5,Cocina,783,SAL Y PIMIENTA,29778.83,16263.64,3970.510666666667,2168.485333333333,1802.025333333334,2016,3,1,2016Q1
4448,2016-03-01,8,Ernesto Pineda,71,Real,5,Cocina,784,TOP DE COCINA,19331.43,11200.97,2577.524,1493.4626666666666,1084.0613333333333,2016,3,1,2016Q1
4449,2016-03-01,1,Juan Garza,8,Real,5,Cocina,785,TÉ Y CAFÉ,462379.73,219540.11,61650.630666666664,29272.014666666666,32378.615999999998,2016,3,1,2016Q1
4450,2016-03-01,2,Michelle Perez,18,Real,5,Cocina,787,ENSALADA,33769.66,18200.0,4502.6213333333335,2426.6666666666665,2075.954666666667,2016,3,1,2016Q1
4451,2016-03-01,1,Juan Garza,74,Real,5,Cocina,791,LIBROS DE COCINA,3151.56,1599.57,420.20799999999997,213.27599999999998,206.932,2016,3,1,2016Q1
4452,2016-03-01,5,Gonzalo Aguilar,41,Real,5,Cocina,792,CUCHILLOS Y TIJERAS,216472.77,104288.7,28863.036,13905.16,14957.876,2016,3,1,2016Q1
4453,2016-03-01,1,Juan Garza,47,Real,5,Cocina,869,UTENSILIOS PARA BAR,12702.64,6982.12,1693.6853333333333,930.9493333333334,762.736,2016,3,1,2016Q1
4454,2016-03-01,1,Juan Garza,74,Real,8,Baños,669,PRIMEROS AUXILIOS,15032.98,7187.22,2004.3973333333333,958.296,1046.1013333333333,2016,3,1,2016Q1
4455,2016-03-01,1,Juan Garza,68,Real,8,Baños,772,"TOALLAS, ALFOMBRAS Y CORTINAS DE BAÑO",2254281.08,1169389.61,300570.81066666666,155918.6146666667,144652.19599999997,2016,3,1,2016Q1
4456,2016-03-01,2,Michelle Perez,11,Real,8,Baños,773,CUIDADO PERSONAL,1262463.17,676193.73,168328.42266666665,90159.164,78169.25866666665,2016,3,1,2016Q1
4457,2016-03-01,7,Carlos Vela,64,Real,8,Baños,774,ACCESORIOS DE BAÑO,1016012.29,431210.41,135468.30533333335,57494.72133333333,77973.58400000003,2016,3,1,2016Q1
4458,2016-03-01,2,Michelle Perez,20,Real,8,Baños,819,VESTUARIO,277736.1,106936.99,37031.479999999996,14258.265333333335,22773.21466666666,2016,3,1,2016Q1
4459,2016-03-01,7,Carlos Vela,70,Real,9,Organización,380,BASURA Y RECICLAJE,349730.35,169708.43,46630.71333333333,22627.790666666664,24002.92266666667,2016,3,1,2016Q1
4460,2016-03-01,2,Michelle Perez,16,Real,9,Organización,412,Closets,487.36,314.63,64.98133333333334,41.95066666666666,23.030666666666676,2016,3,1,2016Q1
4461,2016-03-01,1,Juan Garza,8,Real,9,Organización,413,Lavandería,642.76,370.01,85.70133333333334,49.334666666666664,36.366666666666674,2016,3,1,2016Q1
4462,2016-03-01,1,Juan Garza,74,Real,9,Organización,414,Contenedores,15119.04,8955.03,2015.872,1194.0040000000001,821.8679999999999,2016,3,1,2016Q1
4463,2016-03-01,7,Carlos Vela,67,Real,9,Organización,416,Papel Contact,35.71,21.17,4.761333333333334,2.822666666666667,1.9386666666666668,2016,3,1,2016Q1
4464,2016-03-01,3,Sofia Gonzalez,29,Real,9,Organización,642,LAVANDERÍA,432375.56,208082.67,57650.07466666667,27744.356000000003,29905.718666666664,2016,3,1,2016Q1
4465,2016-03-01,2,Michelle Perez,13,Real,9,Organización,643,CLOSET,571540.18,262410.37,76205.35733333333,34988.049333333336,41217.308,2016,3,1,2016Q1
4466,2016-03-01,1,Juan Garza,47,Real,9,Organización,644,OFICINA,18504.75,6299.39,2467.3,839.9186666666667,1627.3813333333335,2016,3,1,2016Q1
4467,2016-03-01,1,Juan Garza,76,Real,9,Organización,645,ORGANIZACION COCINA,860062.61,466301.19,114675.01466666667,62173.492,52501.52266666667,2016,3,1,2016Q1
4468,2016-03-01,3,Sofia Gonzalez,27,Real,9,Organización,646,FOOD-ON-THE-GO,207257.84,128637.18,27634.378666666667,17151.624,10482.754666666668,2016,3,1,2016Q1
4469,2016-03-01,6,Paulina Casanova,54,Real,9,Organización,648,ALMACENAJE Y ORGANIZACIÓN,991852.74,530110.26,132247.032,70681.368,61565.664000000004,2016,3,1,2016Q1
4470,2016-03-01,8,Ernesto Pineda,73,Real,9,Organización,649,ARTICULOS DE VIAJE,281667.88,160546.98,37555.717333333334,21406.264000000003,16149.453333333331,2016,3,1,2016Q1
4471,2016-03-01,8,Ernesto Pineda,78,Real,10,Lámparas,690,COMBOS DE LÁMPARAS,136163.69,70558.29,18155.158666666666,9407.771999999999,8747.386666666667,2016,3,1,2016Q1
4472,2016-03-01,1,Juan Garza,36,Real,10,Lámparas,725,LÁMPARAS DE MESA,426934.2,195482.07,56924.560000000005,26064.276,30860.284000000003,2016,3,1,2016Q1
4473,2016-03-01,5,Gonzalo Aguilar,44,Real,10,Lámparas,726,LÁMPARAS DE PIE,62033.76,29379.04,8271.168,3917.2053333333333,4353.962666666666,2016,3,1,2016Q1
4474,2016-03-01,1,Juan Garza,30,Real,10,Lámparas,727,LÁMPARAS DE PARED,132249.89,60002.59,17633.31866666667,8000.345333333333,9632.973333333337,2016,3,1,2016Q1
4475,2016-03-01,1,Juan Garza,74,Real,10,Lámparas,728,LÁMPARAS DE TECHO,1072799.55,500814.47,143039.94,66775.26266666666,76264.67733333334,2016,3,1,2016Q1
